"runtime","image_name","ressource_limit","repeat","duration","type","send","received","filepath"
"default","iperf","max","4","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_4/iperf_udp.txt"
"default","iperf","max","5","10","tcp","944117000.0","943777000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_5/iperf_tcp.txt"
"default","iperf","max","5","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_5/iperf_udp.txt"
"default","iperf","max","6","10","tcp","943313000.0","943310000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_6/iperf_tcp.txt"
"default","iperf","max","6","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_6/iperf_udp.txt"
"default","iperf","max","7","10","tcp","943696000.0","943506000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_7/iperf_tcp.txt"
"default","iperf","max","7","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_7/iperf_udp.txt"
"default","iperf","max","8","10","tcp","943435000.0","943431000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_8/iperf_tcp.txt"
"default","iperf","max","8","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_8/iperf_udp.txt"
"default","iperf","max","9","10","tcp","943203000.0","943199000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_9/iperf_tcp.txt"
"default","iperf","max","9","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_9/iperf_udp.txt"
"kata","iperf","max","1","10","tcp","943376000.0","943343000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_1/iperf_tcp.txt"
"kata","iperf","max","1","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_1/iperf_udp.txt"
"kata","iperf","max","10","10","tcp","943590000.0","943034000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_10/iperf_tcp.txt"
"kata","iperf","max","10","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_10/iperf_udp.txt"
"kata","iperf","max","11","10","tcp","942108000.0","941704000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_11/iperf_tcp.txt"
"kata","iperf","max","11","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_11/iperf_udp.txt"
"kata","iperf","max","12","10","tcp","942856000.0","942854000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_12/iperf_tcp.txt"
"kata","iperf","max","12","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_12/iperf_udp.txt"
"kata","iperf","max","13","10","tcp","943591000.0","943040000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_13/iperf_tcp.txt"
"kata","iperf","max","13","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_13/iperf_udp.txt"
"kata","iperf","max","14","10","tcp","943199000.0","943197000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_14/iperf_tcp.txt"
"kata","iperf","max","14","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_14/iperf_udp.txt"
"kata","iperf","max","15","10","tcp","943640000.0","943091000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_15/iperf_tcp.txt"
"kata","iperf","max","15","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_15/iperf_udp.txt"
"kata","iperf","max","16","10","tcp","943855000.0","943144000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_16/iperf_tcp.txt"
"kata","iperf","max","16","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_16/iperf_udp.txt"
"kata","iperf","max","17","10","tcp","942829000.0","942826000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_17/iperf_tcp.txt"
"kata","iperf","max","17","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_17/iperf_udp.txt"
"kata","iperf","max","18","10","tcp","942147000.0","940043000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_18/iperf_tcp.txt"
"kata","iperf","max","18","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_18/iperf_udp.txt"
"kata","iperf","max","19","10","tcp","942171000.0","942169000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_19/iperf_tcp.txt"
"kata","iperf","max","19","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_19/iperf_udp.txt"
"kata","iperf","max","2","10","tcp","943331000.0","943147000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_2/iperf_tcp.txt"
"kata","iperf","max","2","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_2/iperf_udp.txt"
"kata","iperf","max","20","10","tcp","940645000.0","939360000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_20/iperf_tcp.txt"
"kata","iperf","max","20","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_20/iperf_udp.txt"
"kata","iperf","max","21","10","tcp","941743000.0","941657000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_21/iperf_tcp.txt"
"kata","iperf","max","21","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_21/iperf_udp.txt"
"kata","iperf","max","22","10","tcp","938857000.0","937254000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_22/iperf_tcp.txt"
"kata","iperf","max","22","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_22/iperf_udp.txt"
"kata","iperf","max","23","10","tcp","943580000.0","943344000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_23/iperf_tcp.txt"
"kata","iperf","max","23","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_23/iperf_udp.txt"
"kata","iperf","max","24","10","tcp","943654000.0","943624000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_24/iperf_tcp.txt"
"kata","iperf","max","24","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_24/iperf_udp.txt"
"kata","iperf","max","25","10","tcp","942795000.0","942793000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_25/iperf_tcp.txt"
"kata","iperf","max","25","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_25/iperf_udp.txt"
"kata","iperf","max","26","10","tcp","943267000.0","943126000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_26/iperf_tcp.txt"
"kata","iperf","max","26","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_26/iperf_udp.txt"
"kata","iperf","max","27","10","tcp","943089000.0","943089000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_27/iperf_tcp.txt"
"kata","iperf","max","27","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_27/iperf_udp.txt"
"kata","iperf","max","28","10","tcp","943644000.0","943191000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_28/iperf_tcp.txt"
"kata","iperf","max","28","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_28/iperf_udp.txt"
"kata","iperf","max","29","10","tcp","943207000.0","943074000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_29/iperf_tcp.txt"
"kata","iperf","max","29","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_29/iperf_udp.txt"
"kata","iperf","max","3","10","tcp","943260000.0","942553000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_3/iperf_tcp.txt"
"kata","iperf","max","3","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_3/iperf_udp.txt"
"kata","iperf","max","30","10","tcp","943096000.0","943063000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_30/iperf_tcp.txt"
"kata","iperf","max","30","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_30/iperf_udp.txt"
"kata","iperf","max","31","10","tcp","943202000.0","943113000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_31/iperf_tcp.txt"
"kata","iperf","max","31","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_31/iperf_udp.txt"
"kata","iperf","max","32","10","tcp","943424000.0","943247000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_32/iperf_tcp.txt"
"kata","iperf","max","32","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_32/iperf_udp.txt"
"kata","iperf","max","33","10","tcp","943090000.0","943086000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_33/iperf_tcp.txt"
"kata","iperf","max","33","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_33/iperf_udp.txt"
"kata","iperf","max","34","10","tcp","943683000.0","943076000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_34/iperf_tcp.txt"
"kata","iperf","max","34","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_34/iperf_udp.txt"
"kata","iperf","max","35","10","tcp","942746000.0","941010000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_35/iperf_tcp.txt"
"kata","iperf","max","35","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_35/iperf_udp.txt"
"kata","iperf","max","4","10","tcp","943037000.0","943034000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_4/iperf_tcp.txt"
"kata","iperf","max","4","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_4/iperf_udp.txt"
"kata","iperf","max","5","10","tcp","943035000.0","943031000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_5/iperf_tcp.txt"
"kata","iperf","max","5","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_5/iperf_udp.txt"
"kata","iperf","max","6","10","tcp","943739000.0","943020000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_6/iperf_tcp.txt"
"kata","iperf","max","6","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_6/iperf_udp.txt"
"kata","iperf","max","7","10","tcp","938300000.0","936097000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_7/iperf_tcp.txt"
"kata","iperf","max","7","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_7/iperf_udp.txt"
"kata","iperf","max","8","10","tcp","943424000.0","943233000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_8/iperf_tcp.txt"
"kata","iperf","max","8","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_8/iperf_udp.txt"
"kata","iperf","max","9","10","tcp","938002000.0","936023000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_9/iperf_tcp.txt"
"kata","iperf","max","9","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/kata/iperf/10/repeat_9/iperf_udp.txt"
"katafc","iperf","max","1","10","tcp","935576000.0","933397000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_1/iperf_tcp.txt"
"katafc","iperf","max","1","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_1/iperf_udp.txt"
"katafc","iperf","max","10","10","tcp","941315000.0","940613000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_10/iperf_tcp.txt"
"katafc","iperf","max","10","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_10/iperf_udp.txt"
"katafc","iperf","max","11","10","tcp","941833000.0","941177000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_11/iperf_tcp.txt"
"katafc","iperf","max","11","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_11/iperf_udp.txt"
"katafc","iperf","max","12","10","tcp","941952000.0","941549000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_12/iperf_tcp.txt"
"katafc","iperf","max","12","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_12/iperf_udp.txt"
"katafc","iperf","max","13","10","tcp","941002000.0","940998000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_13/iperf_tcp.txt"
"katafc","iperf","max","13","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_13/iperf_udp.txt"
"katafc","iperf","max","14","10","tcp","936329000.0","934846000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_14/iperf_tcp.txt"
"katafc","iperf","max","14","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_14/iperf_udp.txt"
"katafc","iperf","max","15","10","tcp","937781000.0","935958000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_15/iperf_tcp.txt"
"katafc","iperf","max","15","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_15/iperf_udp.txt"
"katafc","iperf","max","16","10","tcp","916320000.0","914148000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_16/iperf_tcp.txt"
"katafc","iperf","max","16","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_16/iperf_udp.txt"
"katafc","iperf","max","17","10","tcp","941989000.0","941388000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_17/iperf_tcp.txt"
"katafc","iperf","max","17","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_17/iperf_udp.txt"
"katafc","iperf","max","18","10","tcp","941431000.0","940987000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_18/iperf_tcp.txt"
"katafc","iperf","max","18","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_18/iperf_udp.txt"
"katafc","iperf","max","19","10","tcp","939652000.0","937935000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_19/iperf_tcp.txt"
"katafc","iperf","max","19","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_19/iperf_udp.txt"
"katafc","iperf","max","2","10","tcp","937810000.0","935909000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_2/iperf_tcp.txt"
"katafc","iperf","max","2","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_2/iperf_udp.txt"
"katafc","iperf","max","20","10","tcp","933816000.0","931764000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_20/iperf_tcp.txt"
"katafc","iperf","max","20","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_20/iperf_udp.txt"
"katafc","iperf","max","21","10","tcp","940955000.0","940953000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_21/iperf_tcp.txt"
"katafc","iperf","max","21","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_21/iperf_udp.txt"
"katafc","iperf","max","22","10","tcp","932992000.0","931850000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_22/iperf_tcp.txt"
"katafc","iperf","max","22","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_22/iperf_udp.txt"
"katafc","iperf","max","23","10","tcp","935265000.0","933964000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_23/iperf_tcp.txt"
"katafc","iperf","max","23","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_23/iperf_udp.txt"
"katafc","iperf","max","24","10","tcp","941430000.0","940722000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_24/iperf_tcp.txt"
"katafc","iperf","max","24","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_24/iperf_udp.txt"
"katafc","iperf","max","25","10","tcp","941624000.0","941481000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_25/iperf_tcp.txt"
"katafc","iperf","max","25","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_25/iperf_udp.txt"
"katafc","iperf","max","26","10","tcp","941587000.0","941292000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_26/iperf_tcp.txt"
"katafc","iperf","max","26","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_26/iperf_udp.txt"
"katafc","iperf","max","27","10","tcp","939704000.0","937714000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_27/iperf_tcp.txt"
"katafc","iperf","max","27","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_27/iperf_udp.txt"
"katafc","iperf","max","28","10","tcp","941466000.0","941324000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_28/iperf_tcp.txt"
"katafc","iperf","max","28","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_28/iperf_udp.txt"
"katafc","iperf","max","29","10","tcp","941534000.0","941531000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_29/iperf_tcp.txt"
"katafc","iperf","max","29","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_29/iperf_udp.txt"
"katafc","iperf","max","3","10","tcp","938185000.0","936027000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_3/iperf_tcp.txt"
"katafc","iperf","max","3","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_3/iperf_udp.txt"
"katafc","iperf","max","30","10","tcp","936720000.0","935640000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_30/iperf_tcp.txt"
"katafc","iperf","max","30","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_30/iperf_udp.txt"
"katafc","iperf","max","31","10","tcp","929426000.0","927433000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_31/iperf_tcp.txt"
"katafc","iperf","max","31","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_31/iperf_udp.txt"
"katafc","iperf","max","32","10","tcp","941067000.0","940787000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_32/iperf_tcp.txt"
"katafc","iperf","max","32","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_32/iperf_udp.txt"
"katafc","iperf","max","33","10","tcp","934213000.0","932976000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_33/iperf_tcp.txt"
"katafc","iperf","max","33","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_33/iperf_udp.txt"
"katafc","iperf","max","34","10","tcp","941326000.0","941089000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_34/iperf_tcp.txt"
"katafc","iperf","max","34","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_34/iperf_udp.txt"
"katafc","iperf","max","35","10","tcp","941795000.0","941508000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_35/iperf_tcp.txt"
"katafc","iperf","max","35","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_35/iperf_udp.txt"
"katafc","iperf","max","4","10","tcp","941483000.0","940977000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_4/iperf_tcp.txt"
"katafc","iperf","max","4","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_4/iperf_udp.txt"
"katafc","iperf","max","5","10","tcp","941131000.0","941107000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_5/iperf_tcp.txt"
"katafc","iperf","max","5","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_5/iperf_udp.txt"
"katafc","iperf","max","6","10","tcp","938867000.0","937079000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_6/iperf_tcp.txt"
"katafc","iperf","max","6","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_6/iperf_udp.txt"
"katafc","iperf","max","7","10","tcp","937681000.0","936074000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_7/iperf_tcp.txt"
"katafc","iperf","max","7","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_7/iperf_udp.txt"
"katafc","iperf","max","8","10","tcp","939693000.0","938645000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_8/iperf_tcp.txt"
"katafc","iperf","max","8","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_8/iperf_udp.txt"
"katafc","iperf","max","9","10","tcp","938869000.0","937713000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_9/iperf_tcp.txt"
"katafc","iperf","max","9","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/katafc/iperf/10/repeat_9/iperf_udp.txt"
"runsc","iperf","max","1","10","tcp","942206000.0","942202000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_1/iperf_tcp.txt"
"runsc","iperf","max","1","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_1/iperf_udp.txt"
"runsc","iperf","max","10","10","tcp","943121000.0","943119000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_10/iperf_tcp.txt"
"runsc","iperf","max","10","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_10/iperf_udp.txt"
"runsc","iperf","max","11","10","tcp","941904000.0","940573000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_11/iperf_tcp.txt"
"runsc","iperf","max","11","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_11/iperf_udp.txt"
"runsc","iperf","max","12","10","tcp","942823000.0","942819000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_12/iperf_tcp.txt"
"runsc","iperf","max","12","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_12/iperf_udp.txt"
"runsc","iperf","max","13","10","tcp","942466000.0","942465000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_13/iperf_tcp.txt"
"runsc","iperf","max","13","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_13/iperf_udp.txt"
"runsc","iperf","max","14","10","tcp","942491000.0","942487000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_14/iperf_tcp.txt"
"runsc","iperf","max","14","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_14/iperf_udp.txt"
"runsc","iperf","max","15","10","tcp","943297000.0","943293000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_15/iperf_tcp.txt"
"runsc","iperf","max","15","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_15/iperf_udp.txt"
"runsc","iperf","max","16","10","tcp","942830000.0","940649000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_16/iperf_tcp.txt"
"runsc","iperf","max","16","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/runsc/iperf/10/repeat_16/iperf_udp.txt"
