"runtime","image_name","ressource_limit","number_of_targets","targetId","repeat","completed_requests","failed_requests","requests_per_second","request_duration","filepath"
"kata","python-tornado","default","8","6","2","40599","0","676.65","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_2/6.txt"
"kata","python-tornado","default","8","7","2","37023","0","617.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_2/7.txt"
"kata","python-tornado","default","8","8","2","46299","0","771.65","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_2/8.txt"
"kata","python-tornado","default","8","1","3","40234","0","670.57","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_3/1.txt"
"kata","python-tornado","default","8","2","3","47508","0","791.80","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_3/2.txt"
"kata","python-tornado","default","8","3","3","43840","0","730.65","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_3/3.txt"
"kata","python-tornado","default","8","4","3","36247","0","604.11","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_3/4.txt"
"kata","python-tornado","default","8","5","3","45673","0","761.22","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_3/5.txt"
"kata","python-tornado","default","8","6","3","44535","0","742.25","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_3/6.txt"
"kata","python-tornado","default","8","7","3","48967","0","816.12","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_3/7.txt"
"kata","python-tornado","default","8","8","3","37134","0","618.90","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_3/8.txt"
"kata","python-tornado","default","8","1","4","44699","0","744.98","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_4/1.txt"
"kata","python-tornado","default","8","2","4","50769","0","846.04","60.007","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_4/2.txt"
"kata","python-tornado","default","8","3","4","46370","0","772.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_4/3.txt"
"kata","python-tornado","default","8","4","4","39488","0","658.13","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_4/4.txt"
"kata","python-tornado","default","8","5","4","36754","0","612.56","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_4/5.txt"
"kata","python-tornado","default","8","6","4","47881","0","798.02","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_4/6.txt"
"kata","python-tornado","default","8","7","4","36227","0","603.76","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_4/7.txt"
"kata","python-tornado","default","8","8","4","40093","0","668.21","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_4/8.txt"
"kata","python-tornado","default","8","1","5","42806","0","713.35","60.007","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_5/1.txt"
"kata","python-tornado","default","8","2","5","42474","0","707.90","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_5/2.txt"
"kata","python-tornado","default","8","3","5","44974","0","749.56","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_5/3.txt"
"kata","python-tornado","default","8","4","5","39455","0","657.58","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_5/4.txt"
"kata","python-tornado","default","8","5","5","46132","0","768.86","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_5/5.txt"
"kata","python-tornado","default","8","6","5","41207","0","686.78","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_5/6.txt"
"kata","python-tornado","default","8","7","5","40876","0","681.26","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_5/7.txt"
"kata","python-tornado","default","8","8","5","49264","0","821.07","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_5/8.txt"
"kata","python-tornado","default","8","1","6","40490","0","674.73","60.009","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_6/1.txt"
"kata","python-tornado","default","8","2","6","48909","0","815.15","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_6/2.txt"
"kata","python-tornado","default","8","3","6","41273","0","687.88","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_6/3.txt"
"kata","python-tornado","default","8","4","6","32127","0","535.45","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_6/4.txt"
"kata","python-tornado","default","8","5","6","43113","0","718.55","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_6/5.txt"
"kata","python-tornado","default","8","6","6","42374","0","706.23","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_6/6.txt"
"kata","python-tornado","default","8","7","6","42790","0","713.16","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_6/7.txt"
"kata","python-tornado","default","8","8","6","48649","0","810.78","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_6/8.txt"
"kata","python-tornado","default","8","1","7","42712","0","711.87","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_7/1.txt"
"kata","python-tornado","default","8","2","7","41419","0","690.31","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_7/2.txt"
"kata","python-tornado","default","8","3","7","42114","0","701.88","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_7/3.txt"
"kata","python-tornado","default","8","4","7","47212","0","786.86","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_7/4.txt"
"kata","python-tornado","default","8","5","7","41188","0","686.47","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_7/5.txt"
"kata","python-tornado","default","8","6","7","45233","0","753.88","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_7/6.txt"
"kata","python-tornado","default","8","7","7","44936","0","748.93","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_7/7.txt"
"kata","python-tornado","default","8","8","7","38995","0","649.91","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_7/8.txt"
"kata","python-tornado","default","8","1","8","45580","0","759.64","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_8/1.txt"
"kata","python-tornado","default","8","2","8","42229","0","703.81","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_8/2.txt"
"kata","python-tornado","default","8","3","8","46427","0","773.75","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_8/3.txt"
"kata","python-tornado","default","8","4","8","44198","0","736.63","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_8/4.txt"
"kata","python-tornado","default","8","5","8","36766","0","612.76","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_8/5.txt"
"kata","python-tornado","default","8","6","8","37022","0","617.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_8/6.txt"
"kata","python-tornado","default","8","7","8","48431","0","807.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_8/7.txt"
"kata","python-tornado","default","8","8","8","46252","0","770.87","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_8/8.txt"
"kata","python-tornado","default","8","1","9","50293","0","838.11","60.008","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_9/1.txt"
"kata","python-tornado","default","8","2","9","45491","0","758.18","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_9/2.txt"
"kata","python-tornado","default","8","3","9","40388","0","673.11","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_9/3.txt"
"kata","python-tornado","default","8","4","9","36601","0","610.02","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_9/4.txt"
"kata","python-tornado","default","8","5","9","40755","0","679.25","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_9/5.txt"
"kata","python-tornado","default","8","6","9","39952","0","665.86","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_9/6.txt"
"kata","python-tornado","default","8","7","9","48156","0","802.60","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_9/7.txt"
"kata","python-tornado","default","8","8","9","45966","0","766.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/python-tornado/target_count_8/repeat_9/8.txt"
"katafc","go-httpd","default","1","1","1","613529","0","10225.47","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_1/1.txt"
"katafc","go-httpd","default","1","1","10","600156","0","10002.59","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_10/1.txt"
"katafc","go-httpd","default","1","1","2","561669","0","9361.14","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_2/1.txt"
"katafc","go-httpd","default","1","1","3","607504","0","10125.07","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_3/1.txt"
"katafc","go-httpd","default","1","1","4","618643","0","10310.70","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_4/1.txt"
"katafc","go-httpd","default","1","1","5","612935","0","10215.56","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_5/1.txt"
"katafc","go-httpd","default","1","1","6","606537","0","10108.93","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_6/1.txt"
"katafc","go-httpd","default","1","1","7","617078","0","10284.55","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_7/1.txt"
"katafc","go-httpd","default","1","1","8","603987","0","10066.43","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_8/1.txt"
"katafc","go-httpd","default","1","1","9","616023","0","10267.01","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_1/repeat_9/1.txt"
"katafc","go-httpd","default","13","1","1","111687","0","1861.45","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/1.txt"
"katafc","go-httpd","default","13","10","1","100309","0","1671.82","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/10.txt"
"katafc","go-httpd","default","13","11","1","107702","0","1795.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/11.txt"
"katafc","go-httpd","default","13","12","1","106969","0","1782.81","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/12.txt"
"katafc","go-httpd","default","13","13","1","102386","0","1706.43","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/13.txt"
"katafc","go-httpd","default","13","2","1","110049","0","1834.14","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/2.txt"
"katafc","go-httpd","default","13","3","1","91151","0","1519.11","60.003","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/3.txt"
"katafc","go-httpd","default","13","4","1","92318","0","1538.63","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/4.txt"
"katafc","go-httpd","default","13","5","1","95985","0","1599.62","60.005","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/5.txt"
"katafc","go-httpd","default","13","6","1","96220","0","1603.60","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/6.txt"
"katafc","go-httpd","default","13","7","1","86006","0","1433.42","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/7.txt"
"katafc","go-httpd","default","13","8","1","93053","0","1550.80","60.003","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/8.txt"
"katafc","go-httpd","default","13","9","1","94438","0","1573.97","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_1/9.txt"
"katafc","go-httpd","default","13","1","10","104852","0","1747.53","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/1.txt"
"katafc","go-httpd","default","13","10","10","104750","0","1745.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/10.txt"
"katafc","go-httpd","default","13","11","10","96297","0","1604.95","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/11.txt"
"katafc","go-httpd","default","13","12","10","101485","0","1691.42","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/12.txt"
"katafc","go-httpd","default","13","13","10","101170","0","1686.17","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/13.txt"
"katafc","go-httpd","default","13","2","10","96129","0","1602.14","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/2.txt"
"katafc","go-httpd","default","13","3","10","102928","0","1715.43","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/3.txt"
"katafc","go-httpd","default","13","4","10","81985","0","1366.41","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/4.txt"
"katafc","go-httpd","default","13","5","10","102281","0","1704.68","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/5.txt"
"katafc","go-httpd","default","13","6","10","90273","0","1504.55","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/6.txt"
"katafc","go-httpd","default","13","7","10","92911","0","1548.36","60.006","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/7.txt"
"katafc","go-httpd","default","13","8","10","98193","0","1636.54","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/8.txt"
"katafc","go-httpd","default","13","9","10","95055","0","1584.01","60.009","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_10/9.txt"
"katafc","go-httpd","default","13","1","2","113347","0","1889.11","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/1.txt"
"katafc","go-httpd","default","13","10","2","107630","0","1793.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/10.txt"
"katafc","go-httpd","default","13","11","2","96031","0","1600.52","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/11.txt"
"katafc","go-httpd","default","13","12","2","88898","0","1481.63","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/12.txt"
"katafc","go-httpd","default","13","13","2","117497","0","1958.26","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/13.txt"
"katafc","go-httpd","default","13","2","2","104152","0","1735.73","60.005","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/2.txt"
"katafc","go-httpd","default","13","3","2","106070","0","1767.77","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/3.txt"
"katafc","go-httpd","default","13","4","2","97970","0","1632.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/4.txt"
"katafc","go-httpd","default","13","5","2","99206","0","1653.17","60.009","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/5.txt"
"katafc","go-httpd","default","13","6","2","89677","0","1494.53","60.003","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/6.txt"
"katafc","go-httpd","default","13","7","2","85550","0","1425.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/7.txt"
"katafc","go-httpd","default","13","8","2","90412","0","1506.87","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/8.txt"
"katafc","go-httpd","default","13","9","2","89884","0","1498.06","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_2/9.txt"
"katafc","go-httpd","default","13","1","3","111445","0","1857.33","60.003","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/1.txt"
"katafc","go-httpd","default","13","10","3","94522","0","1575.36","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/10.txt"
"katafc","go-httpd","default","13","11","3","99715","0","1661.91","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/11.txt"
"katafc","go-httpd","default","13","12","3","105061","0","1750.96","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/12.txt"
"katafc","go-httpd","default","13","13","3","112031","0","1867.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/13.txt"
"katafc","go-httpd","default","13","2","3","105331","0","1755.43","60.003","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/2.txt"
"katafc","go-httpd","default","13","3","3","101418","0","1690.16","60.005","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/3.txt"
"katafc","go-httpd","default","13","4","3","104300","0","1738.32","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/4.txt"
"katafc","go-httpd","default","13","5","3","88175","0","1469.58","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/5.txt"
"katafc","go-httpd","default","13","6","3","92223","0","1537.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/6.txt"
"katafc","go-httpd","default","13","7","3","87813","0","1463.51","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/7.txt"
"katafc","go-httpd","default","13","8","3","95380","0","1589.59","60.003","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/8.txt"
"katafc","go-httpd","default","13","9","3","80170","0","1336.17","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_3/9.txt"
"katafc","go-httpd","default","13","1","4","116433","0","1940.53","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/1.txt"
"katafc","go-httpd","default","13","10","4","95161","0","1585.80","60.008","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/10.txt"
"katafc","go-httpd","default","13","11","4","109556","0","1825.93","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/11.txt"
"katafc","go-httpd","default","13","12","4","93061","0","1551.01","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/12.txt"
"katafc","go-httpd","default","13","13","4","113808","0","1896.80","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/13.txt"
"katafc","go-httpd","default","13","2","4","94073","0","1567.31","60.022","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/2.txt"
"katafc","go-httpd","default","13","3","4","106652","0","1777.13","60.013","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/3.txt"
"katafc","go-httpd","default","13","4","4","97123","0","1618.57","60.005","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/4.txt"
"katafc","go-httpd","default","13","5","4","88245","0","1470.68","60.003","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/5.txt"
"katafc","go-httpd","default","13","6","4","86630","0","1443.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/6.txt"
"katafc","go-httpd","default","13","7","4","87994","0","1466.54","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/7.txt"
"katafc","go-httpd","default","13","8","4","91757","0","1529.28","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/8.txt"
"katafc","go-httpd","default","13","9","4","97330","0","1622.16","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_4/9.txt"
"katafc","go-httpd","default","13","1","5","86436","0","1440.48","60.005","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/1.txt"
"katafc","go-httpd","default","13","10","5","101402","0","1690.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/10.txt"
"katafc","go-httpd","default","13","11","5","97612","0","1626.87","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/11.txt"
"katafc","go-httpd","default","13","12","5","100594","0","1676.57","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/12.txt"
"katafc","go-httpd","default","13","13","5","112686","0","1878.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/13.txt"
"katafc","go-httpd","default","13","2","5","100170","0","1669.46","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/2.txt"
"katafc","go-httpd","default","13","3","5","106807","0","1780.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/3.txt"
"katafc","go-httpd","default","13","4","5","107719","0","1795.32","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/4.txt"
"katafc","go-httpd","default","13","5","5","91472","0","1524.53","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/5.txt"
"katafc","go-httpd","default","13","6","5","88007","0","1466.74","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/6.txt"
"katafc","go-httpd","default","13","7","5","88692","0","1478.10","60.004","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/7.txt"
"katafc","go-httpd","default","13","8","5","96592","0","1609.87","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/8.txt"
"katafc","go-httpd","default","13","9","5","90495","0","1508.25","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_5/9.txt"
"katafc","go-httpd","default","13","1","6","100578","0","1676.30","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/1.txt"
"katafc","go-httpd","default","13","10","6","93159","0","1552.65","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/10.txt"
"katafc","go-httpd","default","13","11","6","96551","0","1609.16","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/11.txt"
"katafc","go-httpd","default","13","12","6","96564","0","1609.26","60.005","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/12.txt"
"katafc","go-httpd","default","13","13","6","112270","0","1871.17","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/13.txt"
"katafc","go-httpd","default","13","2","6","116052","0","1934.15","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/2.txt"
"katafc","go-httpd","default","13","3","6","106192","0","1769.82","60.002","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/3.txt"
"katafc","go-httpd","default","13","4","6","89198","0","1486.60","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/4.txt"
"katafc","go-httpd","default","13","5","6","98438","0","1640.63","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/5.txt"
"katafc","go-httpd","default","13","6","6","79093","0","1318.21","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/6.txt"
"katafc","go-httpd","default","13","7","6","92879","0","1547.41","60.022","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/7.txt"
"katafc","go-httpd","default","13","8","6","96448","0","1607.43","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/8.txt"
"katafc","go-httpd","default","13","9","6","86414","0","1440.23","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_6/9.txt"
"katafc","go-httpd","default","13","1","7","101968","0","1699.43","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/1.txt"
"katafc","go-httpd","default","13","10","7","100648","0","1677.45","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/10.txt"
"katafc","go-httpd","default","13","11","7","96041","0","1600.68","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/11.txt"
"katafc","go-httpd","default","13","12","7","111063","0","1851.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/12.txt"
"katafc","go-httpd","default","13","13","7","118532","0","1975.53","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/13.txt"
"katafc","go-httpd","default","13","2","7","113297","0","1888.28","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/2.txt"
"katafc","go-httpd","default","13","3","7","116443","0","1940.71","60.000","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/3.txt"
"katafc","go-httpd","default","13","4","7","99485","0","1658.07","60.001","/opt/auswertung/Raw/apache_benchmark/default/katafc/go-httpd/target_count_13/repeat_7/4.txt"
