"runtime","image_name","ressource_limit","repeat","real_time","user_time","sys_time","filepath"
"kata","httpd","min","14","1.287","0.049","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_14/rm_time.txt"
"kata","httpd","min","15","1.377","0.057","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_15/create_time.txt"
"kata","httpd","min","15","1.275","0.047","0.007","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_15/rm_time.txt"
"kata","httpd","min","16","1.412","0.052","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_16/create_time.txt"
"kata","httpd","min","16","1.231","0.054","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_16/rm_time.txt"
"kata","httpd","min","17","1.296","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_17/create_time.txt"
"kata","httpd","min","17","1.254","0.054","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_17/rm_time.txt"
"kata","httpd","min","18","1.290","0.051","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_18/create_time.txt"
"kata","httpd","min","18","1.213","0.044","0.007","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_18/rm_time.txt"
"kata","httpd","min","19","1.315","0.044","0.013","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_19/create_time.txt"
"kata","httpd","min","19","1.309","0.042","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_19/rm_time.txt"
"kata","httpd","min","2","1.331","0.047","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_2/create_time.txt"
"kata","httpd","min","2","1.297","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_2/rm_time.txt"
"kata","httpd","min","20","1.323","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_20/create_time.txt"
"kata","httpd","min","20","1.239","0.050","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_20/rm_time.txt"
"kata","httpd","min","21","1.290","0.049","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_21/create_time.txt"
"kata","httpd","min","21","1.192","0.042","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_21/rm_time.txt"
"kata","httpd","min","22","1.374","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_22/create_time.txt"
"kata","httpd","min","22","1.262","0.050","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_22/rm_time.txt"
"kata","httpd","min","23","1.359","0.058","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_23/create_time.txt"
"kata","httpd","min","23","1.316","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_23/rm_time.txt"
"kata","httpd","min","24","1.300","0.047","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_24/create_time.txt"
"kata","httpd","min","24","1.295","0.041","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_24/rm_time.txt"
"kata","httpd","min","25","1.377","0.057","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_25/create_time.txt"
"kata","httpd","min","25","1.187","0.045","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_25/rm_time.txt"
"kata","httpd","min","26","1.325","0.057","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_26/create_time.txt"
"kata","httpd","min","26","1.228","0.038","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_26/rm_time.txt"
"kata","httpd","min","27","1.317","0.052","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_27/create_time.txt"
"kata","httpd","min","27","1.275","0.047","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_27/rm_time.txt"
"kata","httpd","min","28","1.323","0.053","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_28/create_time.txt"
"kata","httpd","min","28","1.253","0.052","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_28/rm_time.txt"
"kata","httpd","min","29","1.255","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_29/create_time.txt"
"kata","httpd","min","29","1.271","0.044","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_29/rm_time.txt"
"kata","httpd","min","3","1.407","0.043","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_3/create_time.txt"
"kata","httpd","min","3","1.310","0.046","0.007","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_3/rm_time.txt"
"kata","httpd","min","30","1.298","0.058","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_30/create_time.txt"
"kata","httpd","min","30","1.273","0.045","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_30/rm_time.txt"
"kata","httpd","min","31","1.309","0.057","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_31/create_time.txt"
"kata","httpd","min","31","1.262","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_31/rm_time.txt"
"kata","httpd","min","32","1.403","0.035","0.022","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_32/create_time.txt"
"kata","httpd","min","32","1.256","0.043","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_32/rm_time.txt"
"kata","httpd","min","33","1.285","0.054","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_33/create_time.txt"
"kata","httpd","min","33","1.277","0.050","0.003","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_33/rm_time.txt"
"kata","httpd","min","34","1.341","0.051","0.009","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_34/create_time.txt"
"kata","httpd","min","34","1.352","0.042","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_34/rm_time.txt"
"kata","httpd","min","35","1.381","0.048","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_35/create_time.txt"
"kata","httpd","min","35","1.245","0.041","0.013","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_35/rm_time.txt"
"kata","httpd","min","4","1.420","0.045","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_4/create_time.txt"
"kata","httpd","min","4","1.272","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_4/rm_time.txt"
"kata","httpd","min","5","1.355","0.050","0.009","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_5/create_time.txt"
"kata","httpd","min","5","1.334","0.049","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_5/rm_time.txt"
"kata","httpd","min","6","1.353","0.055","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_6/create_time.txt"
"kata","httpd","min","6","1.287","0.040","0.013","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_6/rm_time.txt"
"kata","httpd","min","7","1.382","0.049","0.009","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_7/create_time.txt"
"kata","httpd","min","7","1.328","0.050","0.003","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_7/rm_time.txt"
"kata","httpd","min","8","1.342","0.049","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_8/create_time.txt"
"kata","httpd","min","8","1.255","0.048","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_8/rm_time.txt"
"kata","httpd","min","9","1.299","0.049","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_9/create_time.txt"
"kata","httpd","min","9","1.314","0.041","0.012","/opt/auswertung/Raw/bench_time_repeat35/min/kata/httpd/repeat_9/rm_time.txt"
"kata","mongo","min","1","1.392","0.049","0.009","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_1/create_time.txt"
"kata","mongo","min","1","1.450","0.044","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_1/rm_time.txt"
"kata","mongo","min","10","1.386","0.048","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_10/create_time.txt"
"kata","mongo","min","10","1.368","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_10/rm_time.txt"
"kata","mongo","min","11","1.366","0.042","0.016","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_11/create_time.txt"
"kata","mongo","min","11","1.413","0.050","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_11/rm_time.txt"
"kata","mongo","min","12","1.332","0.042","0.015","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_12/create_time.txt"
"kata","mongo","min","12","1.439","0.051","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_12/rm_time.txt"
"kata","mongo","min","13","1.345","0.060","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_13/create_time.txt"
"kata","mongo","min","13","1.321","0.052","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_13/rm_time.txt"
"kata","mongo","min","14","1.345","0.038","0.019","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_14/create_time.txt"
"kata","mongo","min","14","1.419","0.053","0.003","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_14/rm_time.txt"
"kata","mongo","min","15","1.427","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_15/create_time.txt"
"kata","mongo","min","15","1.321","0.035","0.017","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_15/rm_time.txt"
"kata","mongo","min","16","1.351","0.047","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_16/create_time.txt"
"kata","mongo","min","16","1.433","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_16/rm_time.txt"
"kata","mongo","min","17","1.416","0.049","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_17/create_time.txt"
"kata","mongo","min","17","1.388","0.034","0.020","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_17/rm_time.txt"
"kata","mongo","min","18","1.377","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_18/create_time.txt"
"kata","mongo","min","18","1.396","0.049","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_18/rm_time.txt"
"kata","mongo","min","19","1.364","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_19/create_time.txt"
"kata","mongo","min","19","1.379","0.041","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_19/rm_time.txt"
"kata","mongo","min","2","1.391","0.050","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_2/create_time.txt"
"kata","mongo","min","2","1.439","0.048","0.007","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_2/rm_time.txt"
"kata","mongo","min","20","1.343","0.051","0.007","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_20/create_time.txt"
"kata","mongo","min","20","1.373","0.043","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_20/rm_time.txt"
"kata","mongo","min","21","1.386","0.042","0.015","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_21/create_time.txt"
"kata","mongo","min","21","1.450","0.052","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_21/rm_time.txt"
"kata","mongo","min","22","1.373","0.049","0.009","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_22/create_time.txt"
"kata","mongo","min","22","1.317","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_22/rm_time.txt"
"kata","mongo","min","23","1.437","0.049","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_23/create_time.txt"
"kata","mongo","min","23","1.414","0.044","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_23/rm_time.txt"
"kata","mongo","min","24","1.278","0.041","0.018","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_24/create_time.txt"
"kata","mongo","min","24","1.402","0.038","0.015","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_24/rm_time.txt"
"kata","mongo","min","25","1.374","0.053","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_25/create_time.txt"
"kata","mongo","min","25","1.524","0.042","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_25/rm_time.txt"
"kata","mongo","min","26","1.462","0.054","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_26/create_time.txt"
"kata","mongo","min","26","1.386","0.054","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_26/rm_time.txt"
"kata","mongo","min","27","1.432","0.058","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_27/create_time.txt"
"kata","mongo","min","27","1.375","0.039","0.013","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_27/rm_time.txt"
"kata","mongo","min","28","1.428","0.053","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_28/create_time.txt"
"kata","mongo","min","28","1.482","0.055","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_28/rm_time.txt"
"kata","mongo","min","29","1.438","0.043","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_29/create_time.txt"
"kata","mongo","min","29","1.391","0.045","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_29/rm_time.txt"
"kata","mongo","min","3","1.444","0.055","0.012","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_3/create_time.txt"
"kata","mongo","min","3","1.427","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_3/rm_time.txt"
"kata","mongo","min","30","1.437","0.046","0.012","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_30/create_time.txt"
"kata","mongo","min","30","1.403","0.040","0.013","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_30/rm_time.txt"
"kata","mongo","min","31","1.337","0.049","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_31/create_time.txt"
"kata","mongo","min","31","1.383","0.046","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_31/rm_time.txt"
"kata","mongo","min","32","1.442","0.059","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_32/create_time.txt"
"kata","mongo","min","32","1.412","0.044","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_32/rm_time.txt"
"kata","mongo","min","33","1.374","0.039","0.019","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_33/create_time.txt"
"kata","mongo","min","33","1.397","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_33/rm_time.txt"
"kata","mongo","min","34","1.387","0.049","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_34/create_time.txt"
"kata","mongo","min","34","1.411","0.045","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_34/rm_time.txt"
"kata","mongo","min","35","1.365","0.037","0.020","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_35/create_time.txt"
"kata","mongo","min","35","1.381","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_35/rm_time.txt"
"kata","mongo","min","4","1.380","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_4/create_time.txt"
"kata","mongo","min","4","1.396","0.043","0.009","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_4/rm_time.txt"
"kata","mongo","min","5","1.382","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_5/create_time.txt"
"kata","mongo","min","5","1.455","0.052","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_5/rm_time.txt"
"kata","mongo","min","6","1.404","0.050","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_6/create_time.txt"
"kata","mongo","min","6","1.375","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_6/rm_time.txt"
"kata","mongo","min","7","1.303","0.043","0.013","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_7/create_time.txt"
"kata","mongo","min","7","1.339","0.041","0.013","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_7/rm_time.txt"
"kata","mongo","min","8","1.432","0.058","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_8/create_time.txt"
"kata","mongo","min","8","1.403","0.052","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_8/rm_time.txt"
"kata","mongo","min","9","1.439","0.052","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_9/create_time.txt"
"kata","mongo","min","9","1.391","0.041","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/mongo/repeat_9/rm_time.txt"
"kata","nginx","min","1","1.398","0.045","0.013","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_1/create_time.txt"
"kata","nginx","min","1","1.296","0.045","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_1/rm_time.txt"
"kata","nginx","min","10","1.321","0.048","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_10/create_time.txt"
"kata","nginx","min","10","1.269","0.040","0.012","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_10/rm_time.txt"
"kata","nginx","min","11","1.373","0.051","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_11/create_time.txt"
"kata","nginx","min","11","1.239","0.048","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_11/rm_time.txt"
"kata","nginx","min","12","1.363","0.040","0.017","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_12/create_time.txt"
"kata","nginx","min","12","1.260","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_12/rm_time.txt"
"kata","nginx","min","13","1.358","0.049","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_13/create_time.txt"
"kata","nginx","min","13","1.234","0.047","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_13/rm_time.txt"
"kata","nginx","min","14","1.348","0.058","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_14/create_time.txt"
"kata","nginx","min","14","1.241","0.046","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_14/rm_time.txt"
"kata","nginx","min","15","1.363","0.049","0.009","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_15/create_time.txt"
"kata","nginx","min","15","1.327","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_15/rm_time.txt"
"kata","nginx","min","16","1.376","0.048","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_16/create_time.txt"
"kata","nginx","min","16","1.246","0.044","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_16/rm_time.txt"
"kata","nginx","min","17","1.463","0.046","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_17/create_time.txt"
"kata","nginx","min","17","1.265","0.048","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_17/rm_time.txt"
"kata","nginx","min","18","1.408","0.053","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_18/create_time.txt"
"kata","nginx","min","18","1.262","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_18/rm_time.txt"
"kata","nginx","min","19","1.343","0.048","0.009","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_19/create_time.txt"
"kata","nginx","min","19","1.298","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_19/rm_time.txt"
"kata","nginx","min","2","1.441","0.053","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_2/create_time.txt"
"kata","nginx","min","2","1.232","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_2/rm_time.txt"
"kata","nginx","min","20","1.369","0.052","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_20/create_time.txt"
"kata","nginx","min","20","1.216","0.033","0.020","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_20/rm_time.txt"
"kata","nginx","min","21","1.375","0.051","0.008","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_21/create_time.txt"
"kata","nginx","min","21","1.311","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_21/rm_time.txt"
"kata","nginx","min","22","1.371","0.055","0.003","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_22/create_time.txt"
"kata","nginx","min","22","1.234","0.054","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_22/rm_time.txt"
"kata","nginx","min","23","1.311","0.057","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_23/create_time.txt"
"kata","nginx","min","23","1.349","0.038","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_23/rm_time.txt"
"kata","nginx","min","24","1.427","0.045","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_24/create_time.txt"
"kata","nginx","min","24","1.320","0.050","0.003","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_24/rm_time.txt"
"kata","nginx","min","25","1.322","0.053","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_25/create_time.txt"
"kata","nginx","min","25","1.312","0.052","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_25/rm_time.txt"
"kata","nginx","min","26","1.313","0.051","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_26/create_time.txt"
"kata","nginx","min","26","1.298","0.050","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_26/rm_time.txt"
"kata","nginx","min","27","1.387","0.046","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_27/create_time.txt"
"kata","nginx","min","27","1.340","0.054","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_27/rm_time.txt"
"kata","nginx","min","28","1.318","0.047","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_28/create_time.txt"
"kata","nginx","min","28","1.312","0.048","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_28/rm_time.txt"
"kata","nginx","min","29","1.369","0.046","0.015","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_29/create_time.txt"
"kata","nginx","min","29","1.334","0.046","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_29/rm_time.txt"
"kata","nginx","min","3","1.362","0.057","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_3/create_time.txt"
"kata","nginx","min","3","1.233","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_3/rm_time.txt"
"kata","nginx","min","30","1.379","0.043","0.014","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_30/create_time.txt"
"kata","nginx","min","30","1.323","0.046","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_30/rm_time.txt"
"kata","nginx","min","31","1.318","0.058","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_31/create_time.txt"
"kata","nginx","min","31","1.249","0.041","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_31/rm_time.txt"
"kata","nginx","min","32","1.406","0.051","0.007","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_32/create_time.txt"
"kata","nginx","min","32","1.276","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_32/rm_time.txt"
"kata","nginx","min","33","1.353","0.054","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_33/create_time.txt"
"kata","nginx","min","33","1.276","0.052","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_33/rm_time.txt"
"kata","nginx","min","34","1.349","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_34/create_time.txt"
"kata","nginx","min","34","1.280","0.042","0.010","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_34/rm_time.txt"
"kata","nginx","min","35","1.357","0.052","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_35/create_time.txt"
"kata","nginx","min","35","1.270","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_35/rm_time.txt"
"kata","nginx","min","4","1.338","0.050","0.007","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_4/create_time.txt"
"kata","nginx","min","4","1.295","0.041","0.012","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_4/rm_time.txt"
"kata","nginx","min","5","1.331","0.052","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_5/create_time.txt"
"kata","nginx","min","5","1.297","0.042","0.011","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_5/rm_time.txt"
"kata","nginx","min","6","1.330","0.043","0.016","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_6/create_time.txt"
"kata","nginx","min","6","1.258","0.049","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_6/rm_time.txt"
"kata","nginx","min","7","1.373","0.043","0.016","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_7/create_time.txt"
"kata","nginx","min","7","1.317","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_7/rm_time.txt"
"kata","nginx","min","8","1.355","0.047","0.012","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_8/create_time.txt"
"kata","nginx","min","8","1.223","0.049","0.004","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_8/rm_time.txt"
"kata","nginx","min","9","1.356","0.052","0.006","/opt/auswertung/Raw/bench_time_repeat35/min/kata/nginx/repeat_9/create_time.txt"
